Y,ID,Supervisor,Date,Priority,Price,Speed,Duration,Temp,Location,Agreed,State,Class,Surface,survey1,survey2,survey3,survey4,survey5,survey6,survey7,survey8,survey9,survey10,survey11,survey12,survey13,survey14,survey15,survey16,survey17,survey18,survey19,survey20,survey21,survey22,survey23,survey24,survey25,survey26,survey27,survey28,survey29,survey30
28.18152881,T10040,HH,15/12/2014,Low,Cheap,Medium,Long,Hot,Storage tanks,Yes,Checked,Wooden,Rough,31.92829889,32.44745505,33.89413431,26.41980699,38.19807938,32.16854161,36.6819295,34.5454222,30.90551583,33.18512014,213.8282232,217.6465381,213.5970538,234.3596241,212.0951622,209.0891733,193.0217069,222.1245535,205.8238841,226.6401612,71.93697354,81.51531652,66.89345662,69.13161767,77.55343167,70.91184367,63.36905164,69.01605608,64.96485307,71.40220679
16.7353249,T10041,HH,22/12/2014,Low,Costly,Medium,Short,Hot,Control room,Yes,Under review,Metal,Rough,17.18117867,NA,22.56332949,17.0593967,19.18093166,10.53767411,25.26112426,23.53436964,23.21057289,NA,231.6233844,223.2975113,221.9405512,234.1737223,NA,222.8879639,216.716924,232.7666962,211.7716387,217.8952186,NA,62.47145047,70.11125339,60.10491299,72.46764678,69.04621434,53.12660098,63.33986175,NA,53.72130726
14.43757762,T10042,KL,28/12/2014,Medium,Costly,Medium,Short,Warm,Storage tanks,No,Checked,Ceramic,Rough,22.30267496,11.85494198,21.76993264,24.88862025,18.54846877,18.22099961,23.56982365,21.06669335,18.94265889,20.30147693,135.0533189,103.0758415,112.5427409,109.7558316,128.1903775,113.268193,117.1105577,126.3453965,121.0105567,113.4099019,51.58521337,27.86608782,41.93199376,44.9243876,38.07821795,44.88515614,27.54143298,49.29448807,49.90442591,43.61124297
15.54786201,T10043,HH,4/01/2015,Medium,Costly,Medium,Very Long,Warm,Steam plant,No,Under review,Ceramic,Textured,32.93573179,36.85738422,36.89587927,30.29842407,38.08324205,31.40373356,43.21690409,25.56159928,30.38960136,34.04892535,142.0115903,114.1984551,126.9728073,132.6865232,121.5392423,127.7529135,137.5415436,118.0848848,126.6143696,121.7842118,36.05771486,56.10835828,52.40027506,41.36574799,34.91321354,31.95510184,29.21687401,51.97229647,40.10987245,46.83541457
15.13616223,T10044,KG,12/01/2015,Low,Costly,Medium,Long,Hot,Control room,Yes,Under review,Wooden,Rough,6.772931302,11.07472576,-2.582613947,5.778116232,6.145195232,3.57215898,-5.793448116,8.655075067,11.42961059,5.337699988,111.8377279,109.2594473,129.6060465,123.5540882,112.6679521,90.93650818,115.273051,98.31500885,103.1277062,113.3359552,36.62622024,38.483547,48.23843469,36.87480701,59.83922117,45.17323056,55.75406385,55.45652553,39.20108687,53.20208484
15.86977669,T10045,HH,19/01/2015,Medium,Cheap,Fast,Short,Warm,Control room,No,Under review,Ceramic,Rough,33.36439663,34.77788522,41.31773121,33.31902059,28.83256741,32.13632279,24.99477578,32.8680277,37.23455963,40.03175544,144.8270949,NA,142.2849687,147.0199138,147.8785644,153.5929997,148.6542945,128.5359151,161.9545,167.0922727,33.88688011,53.72017023,35.52318473,36.8382832,58.46547427,50.04341072,46.70688494,31.94151656,55.2560038,55.68858352
23.18385296,T10046,HH,26/01/2015,Low,Costly,Fast,Long,Hot,Storage tanks,No,Under review,Wooden,Rough,23.21236906,24.36865161,32.1251122,25.67932498,36.13933531,26.31282974,24.01988632,36.73391605,24.30340027,21.19063513,128.8769279,139.8878813,122.2446669,114.6303952,123.9180516,130.9253463,116.8127056,130.626265,140.0406758,143.2024313,27.62786456,52.4810216,42.7883327,28.2880221,37.87998195,22.89730374,40.98636154,7.551772403,25.2206719,37.17559573
6.621130076,T10047,HH,2/02/2015,Low,Costly,Fast,Very Long,Warm,Storage tanks,No,Checked,Ceramic,Textured,46.3265965,39.48234943,39.65088743,44.84728628,39.60091716,43.15870886,41.47292217,41.8538422,35.54941929,42.33116121,250.9200258,257.0051887,238.6718614,234.5032262,249.7808664,247.6899632,237.8604414,245.7090197,248.0702545,235.077028,59.59630904,73.78427964,66.09987806,68.23760742,57.97769415,61.26400013,38.03994189,64.90354001,72.33981907,58.63731421
16.97528675,T10048,KG,8/02/2015,Low,Cheap,Fast,NA,Warm,Steam plant,Yes,Uncertain,Wooden,Textured,4.570097995,8.520386612,6.974859957,NA,11.62660912,NA,13.05439281,18.54626216,15.98992053,12.03328193,134.0239002,122.9616993,130.7671752,128.6500623,110.6406532,NA,138.8425876,130.9777483,144.8006781,132.2117731,56.97914361,NA,71.9647091,61.81980578,47.43992507,64.69853828,65.92219706,63.31333622,55.14636337,64.84419892
22.29523298,T10049,HH,16/02/2015,High,Costly,Slow,Long,Warm,Storage tanks,No,Uncertain,Wooden,Textured,27.54164175,27.54349531,21.36591393,22.94355939,27.93214365,31.75009595,24.25607411,30.19544295,28.04250941,26.04936118,245.193064,224.2854086,237.5374795,235.786507,243.5431365,251.2919188,214.4943969,219.1737218,249.8358429,243.5213123,67.39813768,40.17592151,42.55740502,54.68138068,58.47836275,45.7095635,43.19841707,47.10773106,47.25866009,39.90466675
10.70605232,T10050,HH,23/02/2015,Medium,Cheap,Medium,Short,Warm,Storage tanks,No,Under review,Metal,Rough,10.45988733,11.61011542,18.36696955,21.40098236,8.848969056,7.548517353,6.658559688,2.681110828,18.23032188,12.30498718,142.1534102,NA,157.7309602,144.3668216,139.2266732,148.9188576,146.4779693,150.5269492,142.4026728,159.6828938,42.26510114,32.10725135,45.29377975,39.72335457,47.36372332,41.63046932,34.57598255,50.09595229,42.87005799,37.427067
11.6531268,T10051,KG,1/03/2015,Medium,Extravagant,Fast,Very Long,Warm,Steam plant,Yes,NA,Metal,NA,24.90237174,26.73973142,23.85242792,21.13217489,24.20112535,28.65386729,26.03997842,23.0433509,27.64055486,26.0908321,112.2639631,121.6862149,NA,NA,130.4942756,112.9790869,105.9049506,132.00712,116.643703,105.7759339,24.00024145,NA,26.53340072,35.83752765,29.93480859,29.86530072,33.76062387,24.68907445,22.4060646,15.37762393
9.156954842,T10052,HH,9/03/2015,Medium,Extravagant,Slow,Short,Warm,Steam plant,Yes,Uncertain,Ceramic,Textured,-2.848705474,2.018989437,-1.742933816,0.65374648,7.813634431,11.83693464,-1.097314442,-3.485745049,9.521555046,0.862426807,235.7444821,216.241855,219.5213459,216.1193079,212.0207656,220.9140065,217.5394275,221.4278181,223.9487667,227.5716244,57.88799345,79.81326567,60.08520527,78.84683462,71.55285706,64.71315468,66.47796322,74.67045978,79.09195751,82.59576339
31.38811799,T10053,HH,15/03/2015,High,Extravagant,Medium,Long,Hot,Steam plant,No,Uncertain,Ceramic,Textured,32.20668543,27.24647667,12.09286427,26.2125256,25.96157654,23.37575673,19.49451188,34.91634983,25.82897565,28.1960391,177.7712581,NA,162.5732776,162.9557662,171.8722293,172.6758772,184.5482109,168.5412989,170.8063059,172.4467894,46.26401937,48.78506844,45.56217424,52.21961796,38.92766752,50.6346099,43.29065022,41.85837367,55.15957565,46.60971848
7.314635607,T10054,HH,22/03/2015,Low,Costly,Slow,Long,Warm,NA,Yes,NA,Ceramic,Textured,-1.287027616,-1.66809814,3.73176092,5.01151875,9.191976395,NA,1.254414481,7.586119241,7.744846909,4.613885088,106.9710414,108.5815969,127.0751568,NA,127.1597744,NA,137.6016889,116.9600426,112.4272419,109.5679597,52.67015529,50.12785948,74.24135991,63.98000934,70.81288516,73.78677618,76.57920544,72.22947264,62.44932,78.74631914
-5.243323408,T10055,HH,30/03/2015,High,Cheap,Fast,Very Long,Warm,Control room,No,Checked,Metal,Rough,2.882267686,10.00568552,2.105917549,9.064945977,6.238988846,6.219239529,0.792030303,-2.039676047,1.478809532,4.929225096,203.4758585,185.580214,211.8133261,205.8524057,205.769916,194.5157524,198.6437589,211.1569996,217.7367534,216.2718291,57.60797591,49.95943394,60.84694909,39.60375455,46.54085321,65.50814106,56.89122665,47.92639949,60.69608949,46.30691879
2.645036889,T10056,HH,5/04/2015,Medium,Cheap,Fast,Very Long,Hot,Storage tanks,Yes,Checked,Wooden,Smooth,17.83171881,16.48985573,15.70323392,11.28198172,18.35919282,15.452728,22.95125465,17.78565279,19.1435683,19.5157178,235.7473483,232.9881792,253.2751413,232.6867614,250.7850376,238.5556747,240.017319,218.1882964,247.2498764,231.2889105,57.27298495,53.04155636,51.48082782,53.36491798,45.58218151,35.52066004,59.17543629,42.59854666,47.69115807,28.92728813
-3.660047978,T10057,KG,12/04/2015,High,Cheap,Fast,Very Long,Cold,Storage tanks,Yes,Under review,Wooden,NA,3.758534452,9.68498132,NA,NA,3.844026814,2.444565287,-1.312909454,4.3679264,-2.771985569,NA,158.2002483,NA,160.2630381,142.8459742,139.4498431,159.194981,158.1473138,NA,174.4590161,153.3436067,41.11412287,56.4344748,43.12914088,53.90558357,57.20881762,56.65710902,55.15958541,47.9735995,38.62325263,57.32762643
3.072125381,T10058,KG,19/04/2015,Low,Extravagant,Fast,Very Long,Cold,Control room,No,Uncertain,Metal,Textured,16.61646999,19.49717272,17.53523274,7.679624867,10.41016121,17.92464569,12.50446559,29.84545433,17.89591097,12.99610424,227.3866988,220.650175,212.7639988,213.0941994,213.9639705,223.3200348,226.9600982,202.409825,214.0270534,221.6368889,68.96340881,62.24409028,39.99629527,48.93503722,51.64471775,61.22147918,47.34801566,48.65843015,51.65287634,47.66777661
17.79815422,T10059,HH,26/04/2015,Low,Extravagant,Medium,Short,Cold,Storage tanks,Yes,Uncertain,Ceramic,Rough,13.95066098,7.55597699,13.16999095,15.07820681,8.863818804,8.413299743,16.73715919,15.7822261,15.51639415,16.31258345,210.1412193,205.5522046,212.7742483,194.6492488,198.0930189,215.3442571,199.470541,223.5538892,204.5330668,214.7561905,62.46309783,62.71675968,67.60787299,61.34237643,55.88730962,60.13480104,64.32530002,73.87983506,76.14365575,71.52959334
28.34970998,T10060,KG,3/05/2015,Medium,Cheap,Medium,Long,Hot,Steam plant,No,Uncertain,Ceramic,Rough,24.49127978,18.10422649,27.38709405,35.51753774,30.6358857,29.44220945,26.74968588,12.67087427,21.01634841,16.26248378,208.6681526,213.5897407,223.8805684,204.8918526,202.0614097,212.2876201,205.9503366,208.452553,214.8461179,222.4733831,30.01918385,40.92255767,36.6679285,38.18542148,54.87362174,25.2066619,42.89096427,45.52323554,45.27595359,33.09025277
19.4248145,T10061,HH,10/05/2015,Medium,Costly,Medium,Long,Hot,Storage tanks,No,Checked,Metal,Textured,24.46616729,25.02800019,19.28336385,24.69339641,15.36745322,14.56891611,29.53235921,15.61232387,19.28276768,14.38213721,136.6490207,133.8246815,146.3062391,139.2991616,157.0350492,134.155503,138.3182756,140.7724891,147.071631,144.945705,49.66400001,58.02876619,73.8258572,52.89843229,36.01572945,58.94365217,56.65438576,45.7944248,50.42879068,53.73685278
17.82339324,T10062,HH,17/05/2015,High,Extravagant,Fast,Long,Hot,Steam plant,Yes,Checked,Ceramic,Textured,9.525059776,5.015101101,5.745374986,9.955850987,13.5438254,-1.882690887,0.312576029,9.227451743,-0.237575703,2.510930633,144.6055542,133.570761,142.902736,154.892117,154.2266222,114.5408518,149.6831181,150.1507402,143.280331,124.9611906,45.57605793,57.86062332,25.9864589,46.78855687,42.60025269,46.75767544,48.80082308,30.55647433,52.47316142,41.89689968
7.94605969,T10063,HH,25/05/2015,Low,Costly,Slow,Long,Hot,Storage tanks,Yes,Checked,Wooden,Rough,16.5680603,10.64547155,14.38625518,10.42545866,2.187977845,7.60980613,3.611535313,6.661841931,6.575871256,6.387225578,120.5082049,NA,104.9401917,107.8406199,115.9353112,95.89624648,93.07873399,105.6572677,NA,NA,39.57836107,36.14158591,38.7757798,65.06560822,37.23798064,39.2695349,64.61879197,NA,NA,67.23589608
1.484845549,T10064,HH,31/05/2015,Low,Extravagant,Medium,Very Long,Hot,Storage tanks,No,Checked,Ceramic,Rough,-6.054642527,-4.19172725,4.763354101,-0.881777801,6.877484629,7.640883363,5.903060874,4.244171889,0.359798562,1.102386515,153.9798682,NA,142.6070364,151.3121033,163.0106907,149.4322879,163.1247821,157.1571618,141.2787,148.3356724,51.98897511,30.61504268,52.18577702,37.85518655,31.39184966,57.3746606,33.74996979,41.97263752,56.52366942,40.14012776
8.435091212,T10065,HH,7/06/2015,Medium,Costly,Medium,Very Long,Warm,Control room,No,Under review,Wooden,Rough,19.6634986,24.15061294,24.62855928,23.80830531,12.24022261,13.83667666,14.60181852,25.33421428,25.55635089,14.71390404,133.3830963,141.2283408,127.1046647,153.0128328,153.6480146,158.505806,140.6565892,138.141116,130.4700493,143.5270684,32.9814365,40.79333166,46.21947958,42.2924693,46.43881981,23.30810974,40.41302444,37.42017476,36.21351227,44.47021352
22.5406022,T10066,KG,15/06/2015,Low,Costly,Medium,Long,Cold,Storage tanks,No,Checked,Metal,Textured,32.78832505,37.37238818,26.99957023,33.41720626,38.805013,31.39980464,31.25697382,29.37205403,38.29232535,31.73775089,145.7324762,NA,165.9142545,156.8398457,158.2145303,151.1646196,172.1197969,163.643422,175.1336819,154.1126035,69.05103305,55.38580532,63.25314101,68.68955455,74.9154472,65.36177582,68.75737315,67.48000459,58.61784372,51.96562442
37.73097078,T10067,KG,21/06/2015,High,Extravagant,NA,Long,Hot,Steam plant,Yes,Under review,Metal,NA,NA,22.70573579,29.14092593,31.97007986,28.83420858,31.07315525,29.90611856,34.25552869,28.57468643,26.30230686,127.6325886,NA,133.8133529,127.9311869,144.6234423,126.9975662,125.9951306,126.0925737,125.4196691,125.6747512,67.10311884,79.43728121,65.42166596,56.85810041,65.75050817,59.25952848,63.49981518,55.62503403,NA,74.90989145
31.75620019,T10068,HH,29/06/2015,High,Costly,Medium,Short,Warm,Steam plant,Yes,Under review,Wooden,Smooth,25.58284578,30.00566462,31.10714639,24.73152275,16.85090148,24.30459167,20.14848391,20.15408764,26.39176197,26.80547035,257.9982216,235.9258367,257.1300247,258.2409371,270.4767897,249.8471555,270.3736818,257.8245056,262.58337,249.1911234,45.03761524,34.24679834,39.91592205,26.85986262,37.29033616,41.0481951,42.51318816,36.2018221,53.32967369,35.28312535
36.08044491,T10069,HH,6/07/2015,High,Extravagant,Medium,Long,Warm,Storage tanks,No,Under review,Wooden,Rough,35.26333622,34.12519227,43.08836284,37.20753696,37.02156938,41.10413604,36.28143219,38.04175645,37.44981004,35.31036209,148.2841514,137.2035795,148.7834251,141.2915152,143.6440851,156.9693735,157.3897368,149.9899113,161.4075629,163.1153468,47.53745054,56.23754743,40.98297938,33.87976568,57.15412718,47.52796018,48.38012719,28.35836529,49.073173,51.68176554
21.73820933,T10070,HH,12/07/2015,Low,NA,Slow,Short,Cold,Storage tanks,Yes,Checked,NA,Smooth,43.74905,42.8644943,38.67802007,41.19073785,NA,31.2845501,31.60158118,36.85575739,38.24475946,37.35832118,182.9469856,175.4918728,191.9694718,207.7806198,186.6600346,196.3458885,187.6317729,192.171078,176.847688,196.9821897,36.66486033,62.37050269,47.81424093,67.33572727,NA,NA,62.64455665,71.89894554,62.58411237,57.1432373
19.5101789,T10071,HH,20/07/2015,High,Cheap,Fast,Long,Warm,Control room,No,Uncertain,Ceramic,Smooth,20.54694921,20.62015519,30.52205737,15.01213546,19.65759443,22.29830826,19.63404933,33.69539292,21.82909643,25.04689731,100.2902401,110.5143538,107.8040768,103.5559773,108.9924827,105.4786009,106.784496,108.0746461,118.2953464,111.1105013,47.91506637,23.04391076,45.73591661,41.17207317,54.35256,32.63654361,34.98137856,32.28022851,42.07405121,48.68424954
35.8014635,T10072,KG,26/07/2015,High,Extravagant,Medium,Long,Warm,Control room,No,Under review,Wooden,Rough,29.93402959,35.05417875,31.85398381,27.46476568,29.43397743,43.95529838,35.76119013,27.1675477,28.71573404,33.27987602,207.9582534,172.0912837,197.9187637,206.0814695,198.7166047,195.5884532,188.3643084,193.9798266,189.8353369,200.9271996,58.12286817,54.61757692,57.78783444,57.09287914,45.57931419,54.63211358,46.43989361,45.44755159,44.0216631,66.88008425
14.37447551,T10073,HH,2/08/2015,Low,Extravagant,Fast,Short,Cold,Storage tanks,No,Under review,Ceramic,Rough,27.66992349,21.90698187,20.76785488,28.08019065,27.40502562,31.42660685,34.5522787,32.16229226,22.33953161,25.83806308,119.6571437,123.952973,114.2323663,112.6962751,111.2812971,122.7028599,116.9574467,122.8009369,120.3635343,120.2799547,51.36522181,60.19865027,65.2241609,64.20498853,45.73907613,56.88041271,61.25877769,83.04428575,72.77981846,66.97821189
14.03624509,T10074,HH,9/08/2015,Medium,Extravagant,Medium,Short,Cold,Storage tanks,Yes,Checked,Wooden,Textured,22.89675601,15.0482086,10.30386619,16.21762767,15.61135995,15.41006376,14.56655818,8.418565378,9.469258424,12.71432747,153.7927895,124.0776921,143.931614,148.5471625,134.5725134,140.5556461,136.6115562,147.5012141,137.9880497,146.9544218,23.53299387,41.5075134,34.62619374,42.22805525,25.34794197,30.36770501,29.18875425,31.28279557,29.59495562,18.9847178
31.99534463,T10075,HH,17/08/2015,High,Cheap,Medium,Long,Hot,Steam plant,No,Under review,Ceramic,Textured,18.01060406,29.59495174,31.74157066,20.82985019,25.8301754,16.13117347,22.76829001,21.25322598,24.78908953,22.75053038,255.4817779,243.4484502,239.6075097,253.6521872,251.2634889,244.3058878,228.7248609,237.111203,232.2369386,233.767449,56.25731114,55.36121341,71.24707884,70.55159268,71.99697211,66.54710341,59.21142933,76.38209367,54.58256249,55.67219196
21.78380572,T10076,KG,23/08/2015,Low,Extravagant,Slow,Long,Hot,Control room,No,Under review,Ceramic,Rough,22.27034477,21.93347818,27.9298834,27.89252886,22.6892631,22.57859351,24.71988622,21.23276257,23.05291296,23.06731012,192.6271196,174.5153204,174.7312076,180.1514629,179.2024324,177.7240803,176.5620501,194.5841436,173.3450793,194.6211244,60.20113199,45.17142435,55.10513244,41.60616279,47.68087049,43.09669968,34.23146418,43.80094427,63.16628506,62.82102078
14.76843722,T10077,KG,31/08/2015,Medium,Extravagant,Medium,Very Long,NA,Steam plant,Yes,Under review,Wooden,Textured,10.7450481,17.50152822,6.861161313,21.91585742,14.47113609,NA,15.83037377,12.8943599,15.38777174,14.9006053,152.0627789,NA,148.9165329,NA,143.1436719,147.2272366,157.1551185,144.0731683,148.6965842,154.6305998,14.1279618,39.64494995,40.18019576,56.08483008,62.95081267,65.78841115,NA,52.00206328,43.91200986,NA
26.1147687,T10078,HH,7/09/2015,Medium,Extravagant,Medium,Long,Cold,Storage tanks,Yes,Under review,Wooden,Rough,8.178262685,11.60694418,5.249910022,13.2286116,15.39073689,6.947881056,4.779516888,14.63117265,21.18974305,10.44146848,185.8494206,180.8432672,193.3857752,176.4488574,204.1499668,195.4612082,174.7347105,185.1857085,189.6005775,171.0842307,28.68946628,40.17092285,36.99973172,49.36909085,42.10663029,39.56589482,30.93342618,10.97692115,28.75322031,32.76846891
23.9276178,T10079,HH,14/09/2015,High,Costly,Medium,Long,Hot,Control room,No,Uncertain,Wooden,Rough,19.19243488,19.75110409,22.30252424,16.23640489,23.52499619,18.63810536,19.45177529,24.83536274,19.51871612,20.77676969,196.9182912,206.0491003,199.0040893,197.4085247,194.2085628,199.7121337,208.9588961,177.6363101,189.4581007,221.7400878,37.04609251,46.97435788,31.96006914,44.53973696,24.84657367,32.52886322,37.70171727,33.9770491,38.68388917,30.20661153
20.57821842,T10080,KL,21/09/2015,Low,Cheap,Medium,Short,Warm,Steam plant,Yes,Under review,Ceramic,Rough,8.30493772,20.36991952,22.28783264,16.56085314,27.84214528,16.53852088,19.03905258,15.76770483,16.36854025,13.21600391,176.0063581,175.9410744,189.1161652,182.816678,176.0377112,199.7387499,175.7151594,179.602315,196.3213302,169.6684325,32.50819642,32.97339363,32.7277433,22.74530782,41.40590001,24.54599041,36.36396063,36.2405756,37.25654387,54.33644049
18.99247683,T10081,KG,27/09/2015,Medium,Cheap,Medium,Long,Hot,Storage tanks,No,Under review,Wooden,Rough,14.68266008,18.00400262,17.68763621,14.29653805,10.26022585,13.59534618,11.69526016,11.44121218,4.297071819,-0.221909057,146.2604774,141.7713107,150.9713921,143.205327,143.349491,137.0456212,129.2900293,133.7955723,127.800242,135.8100678,63.92564183,83.01389052,69.6257384,70.33313025,76.86830046,75.15778161,67.18477564,49.83596747,78.42453051,64.95559655
28.43352821,T10082,HH,4/10/2015,Medium,Extravagant,Medium,Long,Warm,Steam plant,Yes,Under review,Wooden,Rough,10.59829415,7.874847203,21.53864464,12.05261338,18.65216356,12.87271613,15.01136602,20.07279712,15.09481122,18.81676151,105.6766199,131.64204,116.6367304,125.7289312,107.2311063,107.7523075,100.5360122,121.6276782,116.5717076,116.6301076,47.317648,59.34626973,45.94287285,56.97377782,46.83944432,46.65147373,48.05366673,46.32140834,41.22870034,55.76239389
29.77518531,T10083,HH,11/10/2015,Medium,Cheap,Medium,Long,Hot,Control room,Yes,Uncertain,Wooden,Rough,25.12641787,26.15331619,21.30947537,19.00798843,25.02283657,38.58436542,28.98487659,24.81027341,27.60387222,30.02132645,213.5693412,226.6426546,214.7474875,224.3436435,221.7390702,210.8593605,224.4221797,188.4107089,218.3952661,244.4007349,62.02909681,67.94973902,80.20860537,75.13233681,65.5353104,64.49070419,74.27342753,70.23853255,75.13244643,53.40747057
23.35588826,T10084,HH,19/10/2015,Low,Costly,Fast,Long,Warm,Steam plant,No,Under review,Ceramic,Rough,16.90310034,19.88756873,26.62689334,24.49920294,21.63449177,27.19634213,26.45025715,24.78522666,18.35146717,23.42874553,226.1387042,243.5147557,228.420054,219.0741356,229.6015181,224.1900119,243.2118411,230.0521792,225.5912716,221.3918913,62.22103757,71.6632445,63.15929412,63.36199356,49.51280597,69.02716477,51.18550633,51.10891803,50.25874304,58.91525681
6.626156486,T10085,HH,26/10/2015,Medium,Costly,Fast,Very Long,Warm,Steam plant,No,Uncertain,Ceramic,Textured,29.91501185,20.4600478,26.67947203,28.82052295,29.87062874,16.03178537,16.75893564,19.22598641,22.66879858,19.9961367,194.9856077,209.8270504,191.8048432,191.3307556,216.572804,202.5036649,200.6292659,210.0942054,204.8841323,199.5194903,62.95473202,83.040077,57.19063069,61.09727581,56.8493645,60.86784253,48.97745057,70.18768234,60.8060439,59.54713615
25.62351926,T10086,HH,1/11/2015,Medium,Costly,Fast,Short,Hot,Steam plant,Yes,NA,Wooden,Rough,43.87217393,26.40560763,46.77784187,38.55256518,40.99813874,26.21891255,42.38775289,NA,NA,33.2333234,NA,172.2673656,153.6425393,140.8272381,160.69973,162.4731943,158.3194943,137.587978,143.5601045,139.3470366,33.05828567,39.75689566,35.00974729,47.60800255,NA,24.08130668,27.45088035,44.39723988,31.78476611,30.02730796
9.03356396,T10087,HH,9/11/2015,Low,Extravagant,Fast,Very Long,Warm,Steam plant,No,Under review,Wooden,Rough,16.80599242,9.496650163,12.38211662,13.54563607,17.21618768,10.6280754,13.15992719,20.3279565,10.65884778,16.06260939,109.4800231,105.4586167,112.886585,99.54172332,119.8703225,108.4886754,112.9334557,108.9629266,122.4486232,108.9946885,79.76210571,65.72145762,70.74988544,68.41358486,66.73655024,76.49436323,56.10058884,95.7209852,74.02185669,75.3904362
33.91049738,T10088,HH,15/11/2015,Low,Costly,Medium,Long,Warm,Steam plant,No,Checked,Wooden,Smooth,27.07222432,35.9905065,39.28047676,25.54198929,42.99686844,36.17500035,34.84226258,35.93820535,40.0869924,29.45633405,150.9666583,NA,176.1171447,160.1189877,172.3883306,157.041826,169.581198,159.253704,176.4296857,168.6896779,17.26939207,41.85264498,42.9148733,41.38339316,23.39097102,22.82908471,29.91849716,25.79977137,43.47942051,39.51265313
24.34712741,T10089,KG,22/11/2015,High,Cheap,Medium,Short,Warm,Storage tanks,Yes,Uncertain,Ceramic,Textured,35.28016052,37.41453678,41.26272438,36.91702131,32.54961871,36.65208707,27.07180096,40.8643698,46.78227025,39.41361803,176.2008147,173.3473581,175.6121569,183.3499478,186.7348435,188.8518387,200.4700952,178.2750086,188.0211587,191.7439932,40.37451376,47.58887992,60.21271628,36.25186836,67.40924894,35.77833861,46.65263249,47.51249777,45.01614592,38.85088965
11.85233314,T10090,HH,30/11/2015,Low,Costly,Medium,Very Long,Warm,Control room,No,Checked,Ceramic,Rough,46.73889355,37.08361143,41.3714942,41.72010831,44.52823162,35.68170458,38.51028934,40.88146371,43.72176364,29.9875397,207.4432734,241.679429,226.8735353,216.0120089,213.3581206,224.2448164,211.849357,229.7302198,225.1779712,219.5564822,50.68480006,70.18715266,37.01997142,56.39609952,65.0816473,59.3581823,71.66183501,54.98038434,58.13071379,45.10666884
23.27173245,T10091,HH,7/12/2015,Medium,Extravagant,Medium,Long,Warm,Control room,Yes,Checked,Ceramic,Rough,19.81741279,17.48233723,11.58226384,14.02438221,14.41193433,15.35551601,17.54809983,22.41595306,NA,NA,NA,127.1116086,145.4486256,NA,161.0835283,149.7659108,NA,146.2255709,155.6683238,132.8645307,28.0681826,59.03058257,37.66322193,47.26215547,43.71940757,37.56548589,58.48825238,64.39886495,54.0985647,44.99748573
21.55587,T10092,KG,14/12/2015,Low,Extravagant,Slow,Long,Hot,Control room,No,Under review,Ceramic,Textured,32.05361378,29.04394495,39.94754256,31.49127509,47.87295724,30.02514066,37.90156496,39.77351895,33.44194102,36.01833322,94.87900565,99.01968789,121.9623212,117.6201702,97.39871136,111.9935241,97.63517105,119.9183861,116.6855955,117.5361116,61.24354028,38.49390952,41.86001232,42.94158663,23.47782614,28.83734197,48.40400468,51.94526368,50.14865359,51.99167276
4.46136596,T10093,HH,21/12/2015,Low,Cheap,Fast,Very Long,Cold,Steam plant,No,Checked,Metal,Rough,6.864711187,23.48804547,5.665728628,13.54733409,10.61464897,13.40183832,14.71374345,15.32008951,5.889748762,14.79129818,247.9114294,227.7169964,236.9237651,233.1450503,227.2598264,248.1571703,245.0321189,232.5011101,240.3854348,236.3900354,77.60738292,59.97351161,57.85591217,49.79569513,54.9188459,70.22828592,75.54830702,47.58037052,62.6663455,67.71980293
21.987538,T10094,HH,28/12/2015,Medium,Cheap,Slow,Long,Warm,Steam plant,Yes,Uncertain,Wooden,Rough,24.70662451,NA,27.91375138,26.13808963,NA,18.38227009,31.55253739,20.75507436,NA,17.9914776,206.8744794,NA,191.9912849,196.0269059,218.5330407,205.2419515,204.1982169,214.0917305,211.2866342,213.6935212,NA,63.1600937,61.79844277,50.737377,63.51791377,67.29004992,60.60414418,73.13330062,60.40667084,73.91224264
7.604544959,T10095,HH,3/01/2016,Low,Cheap,Slow,Short,Cold,Control room,Yes,Uncertain,Wooden,Rough,15.22051913,11.03011443,15.28774619,16.13788649,13.96100401,17.98492321,13.99202648,18.52255763,10.3917482,12.85745069,184.9753482,191.4356618,170.4158544,188.3118214,190.1050215,168.0630155,173.2693305,166.5368312,167.0193353,179.4403476,50.33957052,49.05804482,59.65845876,49.08378017,61.94816479,48.90067478,46.51772071,64.90772031,29.06730501,49.43872508
9.382765692,T10096,HH,11/01/2016,Medium,Extravagant,Slow,Very Long,Hot,Control room,No,Checked,Wooden,Rough,28.58919533,25.87602523,28.87912308,36.23126529,27.89292655,28.11131475,36.97034365,35.85518658,30.72636034,28.92238012,158.3265872,NA,149.9061834,167.3423382,142.1237124,165.0572322,159.352501,145.6147855,156.7124354,173.7338966,53.88012472,62.32463883,65.20650876,49.10002389,53.48786796,62.85057551,63.14287236,54.08549422,50.68364434,60.39498751
12.47931577,T10097,HH,18/01/2016,Low,Extravagant,NA,NA,Warm,Control room,Yes,Checked,Ceramic,Rough,12.21315454,18.93798609,26.370863,19.2000194,26.8156529,30.52941956,11.29675939,NA,18.83812944,19.80055181,141.0322878,125.3548418,122.6373523,NA,115.3892878,139.5211754,117.7828982,NA,124.9747444,131.4007018,45.52701004,67.0449148,54.86236962,46.91866228,58.98569679,64.63620656,70.46209426,43.68396296,44.2888727,69.58981519
